,uid,title,episodes,members,score,Comedy,Action,Fantasy,Adventure,Drama,Sci-Fi,Hentai,Kids,Shounen,Romance,Slice of Life,Music,School,Supernatural,Historical,Mecha,Magic,Seinen,Mystery,Sports,Ecchi,Shoujo,Super Power,Parody,Military
160,187,Initial D Third Stage,1.0,84283,7.94,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
161,14175,Hanasaku Iroha: Home Sweet Home,1.0,57037,7.94,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,24471,Hoozuki no Reitetsu OVA,4.0,12439,7.94,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
163,35110,Haikyuu!! Movie 3: Sainou to Sense,1.0,20748,7.94,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
164,35120,Devilman: Crybaby,10.0,358644,7.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,779,Detective Conan Movie 01: The Timed Skyscraper,1.0,44894,7.94,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
166,10012,Carnival Phantasm,12.0,124951,7.94,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
167,2605,Sayonara Zetsubou Sensei,12.0,247015,7.95,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
168,31973,Mobile Suit Gundam Thunderbolt,4.0,32861,7.95,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
169,4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,1.0,25817,7.95,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
170,3572,Macross F,25.0,119449,7.95,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
171,4280,Kara no Kyoukai 4: Garan no Dou,1.0,148452,7.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
172,429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,1.0,11574,7.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,5781,Isekai no Seikishi Monogatari,13.0,130797,7.95,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
174,10029,Coquelicot-zaka kara,1.0,87741,7.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
175,38250,Xiao Lu He Xiao Lan,72.0,2148,7.96,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
176,16916,Kuroko no Basket: Tip Off,1.0,64337,7.96,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
177,7062,Hidamari Sketch x ☆☆☆,12.0,21147,7.96,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
178,2623,Flanders no Inu (Movie),1.0,14735,7.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,790,Ergo Proxy,23.0,406663,7.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,8408,Durarara!! Specials,2.0,134647,7.96,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,780,Detective Conan Movie 02: The Fourteenth Target,1.0,40635,7.96,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182,24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,1.0,23435,7.96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183,658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,26.0,71420,7.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,2158,Terra e... (TV),24.0,48728,7.97,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,22,Tennis no Ouji-sama,178.0,122801,7.97,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
186,9926,Sekaiichi Hatsukoi,12.0,143425,7.97,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,26123,Seitokai Yakuindomo* OVA,10.0,51889,7.97,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,30745,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,1.0,32029,7.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,13767,Junjou Romantica OVA,2.0,36264,7.97,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2762,Igano Kabamaru,24.0,7752,7.97,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,33899,IDOLiSH7,17.0,24342,7.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,967,Hokuto no Ken,109.0,79797,7.97,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,30415,High☆Speed!: Free! Starting Days,1.0,50602,7.97,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194,11239,Hidamari Sketch x Honeycomb,12.0,17569,7.97,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
195,22043,Fairy Tail (2014),102.0,537817,7.97,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,6505,There She Is!!,5.0,19234,7.98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,32093,Tanaka-kun wa Itsumo Kedaruge,12.0,229884,7.98,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,6582,Tentai Senshi Sunred 2nd Season,26.0,6317,7.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
199,114,Sakigake!! Cromartie Koukou,26.0,99181,7.98,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,85,Mobile Suit Zeta Gundam,50.0,45630,7.98,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
201,25649,Junjou Romantica 3,12.0,72135,7.98,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,996,Bishoujo Senshi Sailor Moon: Sailor Stars,34.0,72689,7.98,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
203,6586,Yume-iro Pâtissière,50.0,53217,7.99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
204,3588,Soul Eater,51.0,970841,7.99,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205,12815,Shirokuma Cafe,50.0,65819,7.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,24,School Rumble,26.0,243964,7.99,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,17549,Non Non Biyori,12.0,240148,7.99,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
208,18429,Lupin III vs. Detective Conan: The Movie,1.0,18499,7.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209,34451,Kekkai Sensen & Beyond,12.0,222920,7.99,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
210,13331,Jormungand: Perfect Order,12.0,129296,7.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
211,9289,Hanasaku Iroha,26.0,228107,7.99,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,4.0,8711,8.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,3371,Ginga Eiyuu Densetsu Gaiden,24.0,15273,7.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,22961,Date A Live II: Kurumi Star Festival,1.0,99057,7.99,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1470,City Hunter,51.0,39228,7.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
216,39565,Boku no Hero Academia the Movie 2: Heroes:Rising,1.0,75929,7.97,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
217,9513,Beelzebub,60.0,375105,7.99,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
218,28,Yakitate!! Japan,69.0,71129,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,38917,Tong Ling Fei,16.0,7880,8.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,793,xxxHOLiC Movie: Manatsu no Yoru no Yume,1.0,51666,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
221,9941,Tiger & Bunny,25.0,162364,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
222,11813,Shijou Saikyou no Deshi Kenichi OVA,11.0,40361,8.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,27775,Plastic Memories,13.0,465541,8.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,40179,Mini Toji: Yume,1.0,534,8.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,7222,Macross F Movie 2: Sayonara no Tsubasa,1.0,22039,8.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
226,1088,Macross,36.0,71106,8.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
227,35857,Lupin III: Part 5,24.0,21342,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
228,387,Haibane Renmei,13.0,180467,8.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,1594,Jigoku Shoujo Futakomori,26.0,116187,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
230,2924,ef: A Tale of Memories.,12.0,202103,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,1.0,27103,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,1.0,123559,8.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
233,34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,1.0,9399,8.01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,30279,Yuru Yuri San☆Hai!,12.0,83403,8.01,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,37786,Yagate Kimi ni Naru,13.0,126027,8.01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,31098,Ushio to Tora (TV) 2nd Season,13.0,85447,8.01,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237,2618,Takarajima,26.0,11447,8.01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
238,20815,Sekaiichi Hatsukoi: Valentine-hen,1.0,25044,8.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,957,Saiunkoku Monogatari,39.0,70801,8.01,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,2159,Ookiku Furikabutte,25.0,71393,8.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
241,36215,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,1.0,15533,8.01,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,1.0,52937,8.01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,10721,Mawaru Penguindrum,24.0,221240,8.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,36563,Megalo Box,13.0,245621,8.01,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245,6774,Kuuchuu Buranko,11.0,64443,8.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
246,427,Kaleido Star,51.0,60584,8.01,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
247,2829,Ie Naki Ko Remy,23.0,12590,8.01,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,29093,Grisaia no Meikyuu: Caprice no Mayu 0,1.0,140846,8.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,10643,Gintama: Dai Hanseikai,1.0,23908,8.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,31339,Drifters,12.0,322048,8.01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
251,73,Full Metal Panic! The Second Raid,13.0,207982,8.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
252,6438,Detective Conan OVA 09: The Stranger in 10 Years...,1.0,14804,8.01,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,23983,Fuichin-san,1.0,334,8.01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
254,29893,Aria The Avvenire,3.0,17315,8.01,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,1.0,34459,8.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
256,4106,Trigun: Badlands Rumble,1.0,98068,8.02,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,6.0,28443,8.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,13.0,34217,8.02,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259,16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,1.0,16675,8.02,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,339,Serial Experiments Lain,13.0,369716,8.02,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
261,15689,Nekomonogatari: Kuro,4.0,329619,8.02,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
262,1089,Macross: Do You Remember Love?,1.0,31220,8.02,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
263,40211,Luo Xiao Hei Zhan Ji (Movie),1.0,1146,8.03,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,7711,Karigurashi no Arrietty,1.0,169912,8.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,10080,Kami nomi zo Shiru Sekai II,12.0,281867,8.02,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266,27989,Hibike! Euphonium,13.0,261912,8.02,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
267,7338,Darker than Black: Kuro no Keiyakusha Gaiden,4.0,195048,8.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
268,15,Eyeshield 21,145.0,126760,8.02,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,66,Azumanga Daioh,26.0,231367,8.02,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,11113,Usagi Drop Specials,4.0,53221,8.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2154,Tekkon Kinkreet,1.0,73698,8.03,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,28297,Ore Monogatari!!,24.0,373132,8.03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
273,30885,Noragami Aragoto OVA,2.0,142693,8.03,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,31251,Mobile Suit Gundam: Iron-Blooded Orphans,25.0,129568,8.03,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275,33489,Little Witch Academia (TV),25.0,340616,8.03,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
276,416,Kurenai no Buta,1.0,124150,8.03,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
277,5678,Kobato.,24.0,123252,8.03,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,9996,Hyouge Mono,39.0,18488,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
279,645,Hikaru no Go: Hokuto Hai e no Michi,1.0,18531,8.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,21877,High Score Girl,12.0,101399,8.03,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
281,122,Full Moon wo Sagashite,52.0,80316,8.03,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
282,35968,Wotaku ni Koi wa Muzukashii,11.0,307339,8.04,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,77,Mahou Shoujo Lyrical Nanoha A's,13.0,52796,8.04,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284,31741,Magi: Sinbad no Bouken (TV),13.0,234179,8.04,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
285,11739,Kimi to Boku. 2,13.0,63315,8.04,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,934,Higurashi no Naku Koro ni,26.0,530024,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
287,18661,Kamisama Hajimemashita OVA,2.0,69499,8.04,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
288,21855,Hanamonogatari,5.0,251188,8.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
289,268,Golden Boy,6.0,197055,8.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
290,401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,2.0,64269,8.05,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,29803,Overlord,13.0,742933,8.05,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
292,24997,Love Live! The School Idol Movie,1.0,82959,8.05,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
293,17265,Log Horizon,25.0,695241,8.05,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
294,4814,Junjou Romantica 2,12.0,124152,8.05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,14.0,51472,8.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,26213,Free!: Eternal Summer - Kindan no All Hard!,1.0,60916,8.05,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
297,37435,Carole & Tuesday,24.0,136078,8.05,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
298,14075,Zetsuen no Tempest,24.0,411231,8.06,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
299,21647,Tamako Love Story,1.0,172578,8.06,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,9204,Omae Umasou da na,1.0,11330,8.06,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,5682,Phantom: Requiem for the Phantom,26.0,235408,8.06,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
302,10049,Nurarihyon no Mago: Sennen Makyou,24.0,116520,8.06,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303,14807,Kara no Kyoukai: Mirai Fukuin,1.0,70197,8.06,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
304,1530,Kanon (2006),24.0,211156,8.06,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,33970,Girls & Panzer: Saishuushou Part 1,1.0,21880,8.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
306,2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,1.0,39842,8.06,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
307,3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,1.0,21501,8.06,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,227,FLCL,6.0,498692,8.06,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
309,34438,Code Geass: Hangyaku no Lelouch I - Koudou,1.0,48098,8.06,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
310,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",1.0,222105,8.06,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311,2563,Aria The OVA: Arietta,1.0,27857,8.06,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,1.0,16218,8.06,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,32995,Yuri!!! on Ice,12.0,383651,8.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
314,1023,Wolf's Rain OVA,4.0,49582,8.07,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315,8063,Sekaiichi Hatsukoi OVA,2.0,50754,8.07,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,33926,Quanzhi Gaoshou,12.0,212909,8.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,31490,One Piece Film: Gold,1.0,84699,8.07,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,1.0,23288,8.07,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319,27831,Durarara!!x2 Ten,12.0,248893,8.07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
320,36896,Boku no Hero Academia the Movie 1: Futari no Hero,1.0,220604,8.07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,1.0,168801,8.07,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,1065,Touch,101.0,22589,8.08,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
323,4053,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,7.0,28114,8.08,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
324,20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,1.0,40885,8.08,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,846,School Rumble Ni Gakki,26.0,121544,8.08,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
