uid,title,genre,episodes,members,score,Comedy,Action,Fantasy,Adventure,Drama,Sci-Fi,Kids,Shounen,Music,Romance,Slice of Life,School,Supernatural,Hentai,Mecha,Historical,Magic,Seinen,Ecchi,Shoujo,Sports,Mystery,Parody,Super Power,Military,Space,Demons,Horror,Dementia,Harem,Martial Arts,Game,Psychological,Police,Samurai,Vampire,Cars,Thriller,Josei,Shounen Ai,Shoujo Ai,Yaoi,Yuri
11033,"Natsu-iro Egao de 1, 2, Jump!",['Music'],1.0,10640,7.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,Musashi no Ken,"['Sports', 'Shounen']",72.0,1646,7.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7845,Seton Doubutsuki,"['Adventure', 'Fantasy']",45.0,383,6.86,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36616,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,"['Action', 'Slice of Life', 'Comedy', 'Supernatural']",1.0,42693,7.31,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24475,Mangaka-san to Assistant-san to The Animation Specials,"['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']",6.0,37294,7.31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Mai-Otome Zwei,"['Action', 'Magic']",4.0,16817,7.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,Kyouran Kazoku Nikki,"['Comedy', 'Sci-Fi']",26.0,25390,7.31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15379,Kotoura-san,"['Comedy', 'Drama', 'Romance', 'School']",12.0,218168,7.31,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,Kinnikuman,"['Adventure', 'Comedy', 'Sports', 'Shounen']",137.0,6921,7.31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Jyu Oh Sei,"['Action', 'Sci-Fi', 'Adventure', 'Mystery', 'Drama', 'Shoujo']",11.0,57979,7.31,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Kimi ga Nozomu Eien,"['Drama', 'Romance', 'Slice of Life']",14.0,114690,7.31,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19951,Hunter x Hunter Movie 2: The Last Mission,"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",1.0,73389,7.31,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16700,Higurashi no Naku Koro ni Kaku: Outbreak,"['Horror', 'Mystery', 'Psychological', 'Thriller']",1.0,47673,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28825,Himouto! Umaru-chan,"['Comedy', 'School', 'Seinen', 'Slice of Life']",12.0,362095,7.31,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28155,Yoru no Yatterman,"['Action', 'Adventure', 'Comedy', 'Drama']",12.0,27779,6.54,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31785,Hakuouki Shinkai: Kaze no Shou,"['Action', 'Drama', 'Historical', 'Romance', 'Samurai', 'Supernatural']",1.0,2380,6.42,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23659,Hi no Tori: Hagoromo-hen,['Drama'],1.0,345,6.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,Harukanaru Toki no Naka de: Maihitoyo,"['Drama', 'Fantasy', 'Historical', 'Magic', 'Romance', 'Shoujo', 'Supernatural']",1.0,4902,7.31,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34279,Grancrest Senki,"['Action', 'Drama', 'Fantasy', 'Romance']",24.0,152336,7.31,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12875,Ginga e Kickoff!!,"['Sports', 'Shounen']",39.0,17442,7.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,Gakuen Utopia Manabi Straight!,"['Slice of Life', 'Comedy', 'School']",12.0,25224,7.31,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,"['Action', 'Comedy', 'Military']",1.0,12497,7.31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",1.0,2191,7.31,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34443,Baki,"['Action', 'Martial Arts', 'Shounen']",26.0,84599,7.31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3203,Chibi Maruko-chan Movie,"['Comedy', 'School', 'Shoujo']",1.0,1411,7.31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"['Comedy', 'Romance', 'School', 'Super Power']",6.0,28130,7.31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Ayashi no Ceres,"['Adventure', 'Comedy', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Romance', 'Shoujo']",24.0,48339,7.31,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7770,Yutori-chan,"['Slice of Life', 'Comedy']",25.0,4559,6.17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31771,Amanchu!,"['Slice of Life', 'Comedy', 'School', 'Shounen']",12.0,72694,7.31,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Abenobashi Mahou☆Shoutengai,"['Comedy', 'Parody', 'Ecchi', 'Fantasy']",13.0,65371,7.31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Zoids Genesis,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Military']",50.0,12598,7.32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38932,Oyako wa Tsudzuku yo,['Slice of Life'],1.0,108,6.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37511,Kedamono Damono,"['Music', 'Demons']",1.0,1375,6.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25257,Persona 4 the Animation: Mr. Experiment Shorts,['Comedy'],5.0,4239,6.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"['Action', 'Fantasy', 'Game', 'Shounen']",1.0,2239,6.27,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32502,BlazBlue: Alter Memory Specials,['Comedy'],6.0,2558,6.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,True Tears Specials,"['Comedy', 'Parody', 'School']",7.0,9087,6.37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,Chocolate Underground: Bokura no Chocolate Sensou,"['Adventure', 'Comedy', 'Kids']",1.0,1723,6.39,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,Kamen Rider Den-O: Imagin Anime 3,"['Action', 'Adventure', 'Comedy', 'Kids', 'Super Power']",12.0,549,6.44,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6743,Utawarerumono OVA Picture Drama,"['Comedy', 'Fantasy']",3.0,4372,6.46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25079,Trapp Ikka Monogatari Specials,"['Romance', 'Music', 'Historical', 'Drama']",2.0,314,6.46,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","['Ecchi', 'Comedy', 'Romance', 'Supernatural', 'Shounen']",1.0,21770,6.48,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8965,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,"['Kids', 'Adventure', 'Comedy']",1.0,1030,6.54,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Witch Hunter Robin,"['Action', 'Magic', 'Police', 'Supernatural', 'Drama', 'Mystery']",26.0,85182,7.32,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1303,The Animatrix,"['Action', 'Drama', 'Sci-Fi']",9.0,58466,7.32,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Yawara! Special: Zutto Kimi no Koto ga... .,"['Action', 'Comedy', 'Drama', 'Martial Arts', 'Slice of Life', 'Sports']",1.0,1598,7.32,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10862,Tennis no Ouji-sama: Pair Prince,"['Comedy', 'Sports', 'Drama', 'Shounen']",8.0,4362,7.32,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,Tamayura: Hitotose,"['Slice of Life', 'Comedy', 'Drama']",12.0,34768,7.32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,"['Action', 'Mystery', 'Horror', 'Psychological']",1.0,47177,7.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15077,Tabisuru Nuigurumi: Traveling Daru,"['Kids', 'Slice of Life']",1.0,3632,7.32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,Souten Kouro,"['Action', 'Adventure', 'Historical']",26.0,14221,7.32,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39477,Shingeki no Kyojin Season 3 Specials,"['Comedy', 'Parody', 'Shounen']",4.0,13090,7.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Solty Rei,"['Action', 'Sci-Fi', 'Super Power']",24.0,23632,7.32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22273,Selector Infected WIXOSS,"['Game', 'Psychological']",12.0,116043,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2726,Sukeban Deka,"['Action', 'Police', 'Drama', 'School', 'Shoujo']",2.0,3696,6.53,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",1.0,25062,6.53,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,Seikai no Monshou Special,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']",1.0,3080,7.32,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6153,Saint Seiya Recap,"['Sci-Fi', 'Adventure', 'Fantasy', 'Shounen']",1.0,5392,7.32,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,Rurouni Kenshin: Special Techniques,"['Action', 'Comedy', 'Samurai']",1.0,9006,7.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36732,Qin Shi Ming Yue: Tian Xing Jiu Ge,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",60.0,863,7.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15905,Qin Shi Ming Yue: Wanli Changcheng,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",37.0,899,7.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35330,Poputepipikku,"['Comedy', 'Parody', 'Dementia']",12.0,135702,7.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",1.0,65841,7.32,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,Onegai My Melody: Kuru Kuru Shuffle!,"['Fantasy', 'Magic', 'Comedy']",52.0,2820,7.32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,Natsu no Arashi!,"['Comedy', 'Romance', 'Supernatural']",13.0,41053,7.32,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13585,Natsuyuki Rendezvous,"['Supernatural', 'Drama', 'Romance', 'Josei']",11.0,58415,7.32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"['Fantasy', 'Supernatural']",1.0,66537,7.32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37031,Mahoutsukai no Yome Recap,"['Slice of Life', 'Magic', 'Fantasy', 'Shounen']",1.0,9260,7.32,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,Lupin III: Fuuma Ichizoku no Inbou,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",1.0,6482,7.32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,"['Mystery', 'Comedy', 'Kids']",50.0,11600,7.32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,Kyoushoku Soukou Guyver (2005),"['Adventure', 'Sci-Fi', 'Shounen']",26.0,16662,7.32,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi']",1.0,8304,7.32,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16732,Kiniro Mosaic,"['Slice of Life', 'Comedy', 'School', 'Seinen']",12.0,134199,7.32,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35145,Kobayashi-san Chi no OO Dragon,"['Slice of Life', 'Comedy', 'Fantasy']",7.0,53696,7.32,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!,"['Comedy', 'Magic', 'Parody', 'School', 'Slice of Life']",12.0,7902,6.58,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7875,Kanokon: Manatsu no Dai Shanikusai Specials,['Ecchi'],2.0,14456,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,Grenadier: Hohoemi no Senshi Specials,"['Ecchi', 'Parody', 'Comedy']",7.0,5189,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Jungle Taitei,"['Adventure', 'Kids', 'Shounen']",52.0,5088,6.67,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31780,Kimi no Kokoro wa Kagayaiteru kai?,['Music'],1.0,6944,7.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",50.0,3487,7.32,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de Arimasu!!",['Comedy'],1.0,2375,7.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15735,Jormungand: Perfect Order Recap,"['Action', 'Adventure', 'Seinen']",1.0,9566,7.32,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Inukami!,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']",26.0,58851,7.32,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33490,Kaitou Joker 4th Season,"['Adventure', 'Mystery', 'Comedy', 'Shounen']",13.0,2649,7.32,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16774,Inferno Cop,"['Action', 'Comedy', 'Police']",13.0,72349,7.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13261,Inazuma Eleven Go: Chrono Stone,"['Sports', 'Super Power', 'Shounen']",51.0,27038,7.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13271,Hunter x Hunter Movie 1: Phantom Rouge,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Super Power']",1.0,83040,7.32,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Hoshi no Koe,"['Sci-Fi', 'Space', 'Drama', 'Romance', 'Mecha']",1.0,118270,7.32,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30991,Himouto! Umaru-chan OVA,"['Slice of Life', 'Comedy', 'School', 'Seinen']",2.0,49136,7.32,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18835,Hakuouki Reimeiroku Tokuten Disc,"['Action', 'Supernatural', 'Josei']",2.0,3444,7.32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1441,Ginga Tetsudou no Yoru,"['Drama', 'Fantasy', 'Historical', 'Kids', 'Mystery']",1.0,13804,7.32,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,Digimon Adventure 02,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",50.0,166172,7.32,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",1.0,1501,7.32,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",1.0,10576,7.32,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2383,Cybersix,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",13.0,5718,7.32,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
